num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
0.0,64,2,0.7269779170814694,0,13.499387264251707,1000,0.01,1.0,,,50.0,42.0
0.0,64,2,0.7103333204702518,0,11.542264461517334,1000,0.01,5.0,,,50.0,42.0
0.0,64,2,0.7006493393613933,0,12.610887050628662,1000,0.01,10.0,,,50.0,42.0
0.0,64,2,0.6865446654517909,1,13.447396993637083,1000,0.01,15.0,,,50.0,42.0
0.0,64,2,0.7160901362806232,0,12.77470850944519,1000,0.01,20.0,,,50.0,42.0
0.0,64,2,0.7291838218841944,1,13.478487968444824,1000,0.01,25.0,,,50.0,42.0
0.0,64,2,0.7315539799969045,3,14.23039722442627,1000,0.01,30.0,,,50.0,42.0
0.0,64,2,0.7632602427444983,1,13.513103246688845,1000,0.01,35.0,,,50.0,42.0
0.0,64,2,0.6971125810971718,0,13.455666303634644,1000,0.01,40.0,,,50.0,42.0
0.0,64,2,0.7395683182749312,0,14.019678831100464,1000,0.001,1.0,,,50.0,42.0
0.0,64,2,0.7171216081773799,0,14.157990217208862,1000,0.001,5.0,,,50.0,42.0
0.0,64,2,0.6650166962692009,0,14.574881315231323,1000,0.001,10.0,,,50.0,42.0
0.0,64,2,0.7298052166237997,0,14.748331308364868,1000,0.001,15.0,,,50.0,42.0
0.0,64,2,0.7451925508560413,0,14.2012619972229,1000,0.001,20.0,,,50.0,42.0
0.0,64,2,0.7411634931620077,2,13.872273683547974,1000,0.001,25.0,,,50.0,42.0
0.0,64,2,0.7043509064804655,0,12.462690114974976,1000,0.001,30.0,,,50.0,42.0
0.0,64,2,0.7431917912634869,0,11.132213592529297,1000,0.001,35.0,,,50.0,42.0
0.0,64,2,0.7307498236538376,0,12.48916482925415,1000,0.001,40.0,,,50.0,42.0
0.0,64,2,0.7529052670776043,0,13.176739931106567,1000,0.0001,1.0,,,50.0,42.0
0.0,64,2,0.7556477067083724,0,13.186675548553469,1000,0.0001,5.0,,,50.0,42.0
0.0,64,2,0.7748477318942503,0,13.274640560150146,1000,0.0001,10.0,,,50.0,42.0
0.0,64,2,0.7727980571138832,1,14.023525714874268,1000,0.0001,15.0,,,50.0,42.0
0.0,64,2,0.7392311739870763,0,13.643764019012451,1000,0.0001,20.0,,,50.0,42.0
0.0,64,2,0.7619443785745736,0,13.575185537338257,1000,0.0001,25.0,,,50.0,42.0
0.0,64,2,0.7981296436556855,2,13.946236610412598,1000,0.0001,30.0,,,50.0,42.0
0.0,64,2,0.645140954499714,0,14.244773149490356,1000,0.0001,35.0,,,50.0,42.0
0.0,64,2,0.6935873034204467,0,14.068282842636108,1000,0.0001,40.0,,,50.0,42.0
1.0,64,2,0.704787570490416,12,14.531242609024048,1000,0.01,1.0,,,50.0,42.0
1.0,64,2,0.5459143385411485,0,14.51496958732605,1000,0.01,5.0,,,50.0,42.0
1.0,64,2,0.4039028239921361,16,14.49253249168396,1000,0.01,10.0,,,50.0,42.0
1.0,64,2,0.3476316473892597,0,14.320713758468628,1000,0.01,15.0,,,50.0,42.0
1.0,64,2,0.3393128306574305,12,12.042502880096436,1000,0.01,20.0,,,50.0,42.0
1.0,64,2,0.2769393996719358,11,12.139923810958862,1000,0.01,25.0,,,50.0,42.0
1.0,64,2,0.3242908306775482,0,12.064666986465454,1000,0.01,30.0,,,50.0,42.0
1.0,64,2,0.3088392127071271,5,12.759694337844849,1000,0.01,35.0,,,50.0,42.0
1.0,64,2,0.3326079492909833,24,13.047539949417114,1000,0.01,40.0,,,50.0,42.0
1.0,64,2,0.6145564518521228,9,12.940402269363403,1000,0.001,1.0,,,50.0,42.0
1.0,64,2,0.5524145880899167,8,13.683468103408812,1000,0.001,5.0,,,50.0,42.0
