num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
300.0,64,2,0.4743938378384971,0,90.97327756881714,1000,0.01,15.0,,,140.0,42.0
300.0,64,2,0.4429059191476001,8,112.1334159374237,1000,0.01,20.0,,,140.0,42.0
300.0,64,2,0.083641394306979,35,145.1524224281311,1000,0.01,25.0,,,140.0,42.0
300.0,64,2,0.0231289347508859,752,156.7818727493286,1000,0.01,30.0,,,140.0,42.0
300.0,64,2,0.2528642034246262,47,179.72894287109375,1000,0.01,35.0,,,140.0,42.0
300.0,64,2,0.1557070461645262,378,205.3919699192047,1000,0.01,40.0,,,140.0,42.0
300.0,64,2,0.285729724217428,0,38.31538224220276,1000,0.001,1.0,,,140.0,42.0
300.0,64,2,0.445231771479307,0,55.61916208267212,1000,0.001,5.0,,,140.0,42.0
300.0,64,2,0.4547855760114045,1,70.03910493850708,1000,0.001,10.0,,,140.0,42.0
300.0,64,2,0.4297491229509105,1,91.36268138885498,1000,0.001,15.0,,,140.0,42.0
300.0,64,2,0.4380647065559819,2,114.3439395427704,1000,0.001,20.0,,,140.0,42.0
300.0,64,2,0.2712627669307693,71,135.58526372909546,1000,0.001,25.0,,,140.0,42.0
300.0,64,2,0.1452055749774497,108,152.95527982711792,1000,0.001,30.0,,,140.0,42.0
300.0,64,2,0.1116314105090788,707,179.57542157173157,1000,0.001,35.0,,,140.0,42.0
300.0,64,2,0.0333745716862037,311,199.87316370010376,1000,0.001,40.0,,,140.0,42.0
,64,2,0.189141426292385,0,38.55677342414856,1000,0.001,,,2.0,140.0,42.0
,64,2,0.1309737535521127,0,50.16964650154114,1000,0.001,,,10.0,140.0,42.0
,64,2,0.1191243675814911,1,136.76995158195496,1000,0.001,,,50.0,140.0,42.0
,64,2,0.2041928716705944,0,37.38952040672302,1000,0.01,,,2.0,140.0,42.0
,64,2,0.2143735869684595,0,57.03126502037048,1000,0.01,,,10.0,140.0,42.0
,64,2,0.1497301030446991,1,129.40544652938843,1000,0.01,,,50.0,140.0,42.0
,64,3,0.2256768107968207,0,38.71770739555359,1000,0.001,,,2.0,140.0,42.0
,64,3,0.2037430246591574,1,55.91756582260132,1000,0.001,,,10.0,140.0,42.0
,64,3,0.2114692232692771,0,130.31137490272522,1000,0.001,,,50.0,140.0,42.0
,64,3,0.1937273730178738,0,38.421634674072266,1000,0.01,,,2.0,140.0,42.0
,64,3,0.154002736941189,0,49.64774227142334,1000,0.01,,,10.0,140.0,42.0
,64,3,0.2257524845311299,1,134.80239510536194,1000,0.01,,,50.0,140.0,42.0
0.0,64,2,0.3880632799941162,0,12.084485054016112,1000,0.01,1.0,,,140.0,41.0
0.0,64,2,0.4248856230620882,0,12.892223596572876,1000,0.01,5.0,,,140.0,41.0
0.0,64,2,0.2918411293805559,0,12.890114307403564,1000,0.01,10.0,,,140.0,41.0
0.0,64,2,0.4004781096729345,1,12.654542684555054,1000,0.01,15.0,,,140.0,41.0
0.0,64,2,0.3086064172955025,1,12.372862339019775,1000,0.01,20.0,,,140.0,41.0
0.0,64,2,0.3116961618532698,0,12.095674276351929,1000,0.01,25.0,,,140.0,41.0
0.0,64,2,0.3415276435699998,0,12.841933965682983,1000,0.01,30.0,,,140.0,41.0
0.0,64,2,0.2520966954185973,1,12.64823842048645,1000,0.01,35.0,,,140.0,41.0
0.0,64,2,0.3881685678791651,2,11.668600797653198,1000,0.01,40.0,,,140.0,41.0
0.0,64,2,0.4292241377505125,1,12.124829530715942,1000,0.001,1.0,,,140.0,41.0
0.0,64,2,0.3347020780234955,1,12.833360195159912,1000,0.001,5.0,,,140.0,41.0
0.0,64,2,0.4034517217402262,0,12.85250735282898,1000,0.001,10.0,,,140.0,41.0
0.0,64,2,0.4029043812336866,1,12.010013103485107,1000,0.001,15.0,,,140.0,41.0
