,feature,imp
370,num__x1036,0.000765636283102877
371,num__x1224,0.0007655808517973936
372,num__x513,0.0007651805684629257
373,num__x322,0.000759739687150546
374,num__x859,0.0007595235917958159
375,num__x960,0.0007586954823423583
376,num__x186,0.0007531068104551042
377,num__x904,0.0007498926302167403
378,num__x212,0.0007447526153415426
379,num__x703,0.0007358042828061206
380,num__x1219,0.0007342260844833395
381,num__x1114,0.000733111922410696
382,num__x377,0.0007327036766392088
383,num__x1251,0.000730323652725729
384,num__x1011,0.000730268900076281
385,num__x1040,0.0007301032166807224
386,num__x1173,0.0007282326448258008
387,num__x1083,0.0007230788936753901
388,num__x1184,0.000722871915675692
389,num__x784,0.0007217373432061445
390,num__x1090,0.0007213350605918471
391,num__x1120,0.000716857201740794
392,num__x438,0.0007137069144805885
393,num__x188,0.0007132294351612353
394,num__x40,0.0007124726865281869
395,num__x299,0.0007109804950508832
396,num__x606,0.000705911179487933
397,num__x1407,0.0007025583046708308
398,num__x70,0.0006966969231210292
399,num__x580,0.0006959797674980951
400,num__x503,0.0006939606035431846
401,num__x82,0.00069369006058875
402,num__x914,0.0006916208035010477
403,num__x885,0.000689217432365108
404,num__x639,0.0006792391405020629
405,num__x633,0.0006786967876440417
406,num__x176,0.0006770804975780527
407,num__x655,0.0006741473759782432
408,num__x54,0.0006682399669052735
409,num__x962,0.0006671847687182258
410,num__x1227,0.0006638282788508453
411,num__x676,0.0006613645354662642
412,num__x545,0.0006594750246380042
413,num__x125,0.0006594459284064297
414,num__x311,0.0006587493378522169
415,num__x160,0.000658615326376553
416,num__x974,0.000657921734970146
417,num__x1235,0.000654809510873715
418,num__x1432,0.0006510643600506961
419,num__x718,0.0006455719081010071
420,num__x752,0.0006403606528158867
421,num__x335,0.000640118633229728
422,num__x751,0.0006375134398230374
423,num__x625,0.0006333100600024907
424,num__x367,0.0006311391359461359
425,num__x98,0.0006307329472599981
426,num__x1015,0.0006305910019093856
427,num__x1238,0.0006297499312922614
428,num__x455,0.0006280290568066203
429,num__x809,0.0006259780174865149
430,num__x83,0.0006219749674261122
431,num__x1234,0.0006203388401446268
432,num__x122,0.0006187732854360862
433,num__x103,0.0006166996425163072
434,num__x261,0.0006156994780160501
435,num__x1360,0.000609074123616217
436,num__x291,0.0006079269182664867
437,num__x696,0.000604837543610885
438,num__x146,0.0006037694382420459
439,num__x973,0.0006004639700898927
440,num__x1388,0.0005961874726573521
441,num__x998,0.0005943418239774008
442,num__x523,0.0005931560063613492
443,num__x1038,0.0005922688255211106
444,num__x1271,0.0005908316375935548
445,num__x828,0.0005902556350655546
446,num__x1326,0.0005869570493030643
447,num__x673,0.0005855631071529975
448,num__x345,0.0005823025974787933
449,num__x448,0.0005805125988721093
450,num__x975,0.0005797867672080321
451,num__x866,0.000579310253957871
452,num__x598,0.0005791069581651164
453,num__x1002,0.0005786460635238133
454,num__x420,0.0005781296893537174
455,num__x136,0.0005771612650953961
456,num__x1306,0.0005751503261580112
457,num__x343,0.0005742089275854977
458,num__x551,0.0005733962030705187
459,num__x726,0.0005632500713254226
460,num__x541,0.0005631629563198017
461,num__x654,0.0005595690172890724
462,num__x470,0.0005587533278981166
