num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
10.0,64,2,0.3271663931728223,0,29.81956505775452,1000,0.01,25.0,,,100.0,42.0
10.0,64,2,0.2409318968574415,0,30.35833644866944,1000,0.01,30.0,,,100.0,42.0
10.0,64,2,0.2921134064045062,2,34.486560344696045,1000,0.01,35.0,,,100.0,42.0
10.0,64,2,0.2797031526075558,0,36.40139698982239,1000,0.01,40.0,,,100.0,42.0
10.0,64,2,0.2034716529378037,0,16.004971742630005,1000,0.001,1.0,,,100.0,42.0
10.0,64,2,0.2687836839852477,0,15.87244725227356,1000,0.001,5.0,,,100.0,42.0
10.0,64,2,0.2666430950585209,0,19.249516010284424,1000,0.001,10.0,,,100.0,42.0
10.0,64,2,0.2865348123542632,0,20.393816471099854,1000,0.001,15.0,,,100.0,42.0
10.0,64,2,0.3008649791021011,2,21.514482498168945,1000,0.001,20.0,,,100.0,42.0
10.0,64,2,0.2836465467946044,0,19.16249680519104,1000,0.001,25.0,,,100.0,42.0
10.0,64,2,0.2923690224169257,0,20.641105890274048,1000,0.001,30.0,,,100.0,42.0
10.0,64,2,0.2867551358745634,0,24.03158116340637,1000,0.001,35.0,,,100.0,42.0
10.0,64,2,0.3133982458419744,2,25.324302434921265,1000,0.001,40.0,,,100.0,42.0
100.0,64,2,0.2953799225437302,0,15.312538385391235,1000,0.01,1.0,,,100.0,42.0
100.0,64,2,0.3762997973560635,0,16.682615756988525,1000,0.01,5.0,,,100.0,42.0
100.0,64,2,0.356389615729198,2,20.90605092048645,1000,0.01,10.0,,,100.0,42.0
100.0,64,2,0.2929707151932177,2,27.541319608688354,1000,0.01,15.0,,,100.0,42.0
100.0,64,2,0.3332086762073886,0,31.069413423538208,1000,0.01,20.0,,,100.0,42.0
100.0,64,2,0.3051655929513032,2,34.92508506774902,1000,0.01,25.0,,,100.0,42.0
100.0,64,2,0.3484221413978409,1,42.299452781677246,1000,0.01,30.0,,,100.0,42.0
100.0,64,2,0.3618326061850337,0,45.0163881778717,1000,0.01,35.0,,,100.0,42.0
100.0,64,2,0.3478712766253819,2,48.80711627006531,1000,0.01,40.0,,,100.0,42.0
100.0,64,2,0.2667872020061184,0,15.60791039466858,1000,0.001,1.0,,,100.0,42.0
100.0,64,2,0.3553069025665072,0,16.854496479034424,1000,0.001,5.0,,,100.0,42.0
100.0,64,2,0.3538447861743675,0,21.95270299911499,1000,0.001,10.0,,,100.0,42.0
100.0,64,2,0.3458706812048504,0,27.57656121253968,1000,0.001,15.0,,,100.0,42.0
100.0,64,2,0.3579972317234398,0,31.530967712402344,1000,0.001,20.0,,,100.0,42.0
100.0,64,2,0.3267538461702571,0,36.7712287902832,1000,0.001,25.0,,,100.0,42.0
100.0,64,2,0.3404514508663883,0,42.58034634590149,1000,0.001,30.0,,,100.0,42.0
100.0,64,2,0.3521585932275275,0,44.672486305236816,1000,0.001,35.0,,,100.0,42.0
100.0,64,2,0.3350982435356347,2,49.09217977523804,1000,0.001,40.0,,,100.0,42.0
300.0,64,2,0.323108152847037,0,16.435593128204346,1000,0.01,1.0,,,100.0,42.0
300.0,64,2,0.3541159262906789,1,17.007394075393677,1000,0.01,5.0,,,100.0,42.0
300.0,64,2,0.3572789969090027,1,21.780421495437626,1000,0.01,10.0,,,100.0,42.0
300.0,64,2,0.337919728708409,3,25.715186595916748,1000,0.01,15.0,,,100.0,42.0
300.0,64,2,0.3937730556233144,0,27.42028784751892,1000,0.01,20.0,,,100.0,42.0
300.0,64,2,0.3655205356894991,0,32.114343881607056,1000,0.01,25.0,,,100.0,42.0
