,feature,imp
559,num__x2625,0.0005239161066691399
560,num__x16,0.0005237195171058592
561,num__x1336,0.000523602823475266
562,num__x2560,0.0005215816738583353
563,num__x2935,0.0005212591745545296
564,num__x2879,0.0005202013943860765
565,num__x1070,0.000518026643671349
566,num__x1081,0.000516536601533365
567,num__x248,0.0005160349011794732
568,num__x3073,0.0005156404742229618
569,num__x1899,0.0005152034283353688
570,num__x772,0.0005148563181352928
571,num__x2215,0.0005144103185001346
572,num__x1581,0.0005126538675551147
573,num__x814,0.0005076016970240722
574,num__x1636,0.0005075816110053973
575,num__x2128,0.0005069954743378831
576,num__x2137,0.0005058884735576589
577,num__x2176,0.0005056091593320491
578,num__x1935,0.0005051528652281529
579,num__x3464,0.0005049708781216474
580,num__x2220,0.000503303508983004
581,num__x2920,0.0005032885260205035
582,num__x2535,0.0005030521295836701
583,num__x3679,0.0005020545654838755
584,num__x3569,0.0005014492242923205
585,num__x226,0.0005009446683038686
586,num__x3339,0.0004997929635742175
587,num__x1154,0.0004969194008573646
588,num__x3364,0.0004954813274418988
589,num__x660,0.0004950561934867158
590,num__x2059,0.0004936172370461101
591,num__x833,0.0004935002505526701
592,num__x1874,0.0004925563850629772
593,num__x3659,0.0004913585458705988
594,num__x1860,0.0004908112584331464
595,num__x571,0.0004903184071226733
596,num__x3278,0.0004891042480242003
597,num__x1916,0.0004888420331067605
598,num__x93,0.0004878701848370305
599,num__x1354,0.0004869357728549217
600,num__x3474,0.00048669267399291253
601,num__x1409,0.0004866711576579487
602,num__x1589,0.0004862846289044218
603,num__x1755,0.0004836176585219934
604,num__x673,0.00048226805703490224
605,num__x271,0.00048145765183852356
606,num__x2172,0.0004809762251327773
607,num__x2443,0.00048007589285339257
608,num__x3306,0.000479572252352394
609,num__x3069,0.00047845063258077064
610,num__x2706,0.00047748331954062346
611,num__x92,0.00047741891070477354
612,num__x2458,0.00047672218988479355
613,num__x1627,0.00047653173714449023
614,num__x179,0.000475144895264547
615,num__x1014,0.00047466901820257605
616,num__x2919,0.00047421603573023454
617,num__x657,0.0004714206212426594
618,num__x2691,0.0004703059305786793
619,num__x2411,0.00046591870615249824
620,num__x706,0.0004645645014789758
621,num__x1724,0.0004645471176547329
622,num__x2662,0.00046328409087057707
623,num__x2304,0.00046191913646214956
624,num__x1457,0.0004616960433977957
625,num__x3045,0.0004610376533121759
626,num__x2010,0.0004597513579669621
627,num__x1089,0.0004589586933160771
628,num__x2364,0.0004577303506787249
629,num__x2988,0.0004576011799348178
630,num__x1028,0.00045611928939876
631,num__x1931,0.00045552803514401223
632,num__x2776,0.0004543627996215152
633,num__x3318,0.00045428373686322564
634,num__x3270,0.00045294054010359855
635,num__x3389,0.00045250680048827206
636,num__x24,0.00045155735660656676
637,num__x2734,0.0004512465078129013
638,num__x855,0.00045080681609723785
639,num__x2561,0.00045063802933155254
640,num__x1025,0.0004487467949776336
641,num__x2851,0.0004477631794677825
642,num__x872,0.0004465935233804626
643,num__x942,0.00044590239208539413
644,num__x1488,0.0004455743307632773
645,num__x2952,0.00044370883017568494
646,num__x209,0.000443194275034083
647,num__x1294,0.0004420542410308422
648,num__x298,0.00044144450126857194
649,num__x716,0.0004407220397123078
650,num__x3495,0.0004406961641820771
651,num__x2894,0.0004406863929563107
652,num__x2308,0.0004403770327739963
653,num__x650,0.0004393161704047726
654,num__x2836,0.0004387767741526436
655,num__x84,0.0004336353850739909
656,num__x615,0.00043297303709017985
657,num__x2656,0.00043261511268387614
658,num__x1938,0.0004322526509012297
659,num__x873,0.0004319152509471115
660,num__x2492,0.0004309481304310539
661,num__x3090,0.00043057096145134553
662,num__x3377,0.000429355373217768
663,num__x582,0.00042830321292684407
664,num__x175,0.0004269941045321579
665,num__x2562,0.0004258455553772647
666,num__x2286,0.000425222781570232
667,num__x3012,0.0004240172556265567
668,num__x1854,0.0004235187130697805
669,num__x2574,0.00042223264258197773
670,num__x727,0.0004220992020976935
671,num__x1337,0.0004220956779999102
672,num__x2797,0.00042177384608743445
673,num__x3413,0.00042001705650560327
674,num__x3319,0.0004196564020055148
675,num__x2254,0.0004181859687211228
676,num__x484,0.00041809438602273194
677,num__x3681,0.00041644881045728167
678,num__x1652,0.0004164064681882626
679,num__x2397,0.0004154317103589357
680,num__x57,0.0004148101998879182
681,num__x2266,0.0004146115964096722
682,num__x3135,0.0004111427093476806
683,num__x1245,0.0004110663237035102
684,num__x3506,0.00041076961805286584
685,num__x1746,0.00041044865840812934
686,num__x3493,0.00040988708099937767
687,num__x338,0.0004088905686218708
688,num__x527,0.00040783894600890006
689,num__x1440,0.00040778477471646894
690,num__x2811,0.0004069600119920401
691,num__x3340,0.00040665627770892837
692,num__x3378,0.0004058403336624624
693,num__x1350,0.0004052480461453876
694,num__x3014,0.000404654381645615
695,num__x862,0.0004045206856749478
696,num__x2750,0.0004031733940762425
697,num__x54,0.0004026647415488377
698,num__x715,0.0004013266545881314
699,num__x2406,0.00039983814911504113
700,num__x2505,0.00039891892019252944
701,num__x821,0.0003983834931748795
702,num__x1150,0.00039821151221088215
703,num__x503,0.0003979320163724993
704,num__x809,0.0003966525605693856
705,num__x2918,0.00039661582110290595
706,num__x3218,0.00039613268743186354
707,num__x1940,0.0003961021400473121
708,num__x3352,0.0003941561074540051
709,num__x1555,0.0003933306209237916
710,num__x240,0.00039319753494803896
711,num__x1080,0.0003930840797600113
712,num__x2674,0.00039151260553948547
713,num__x468,0.0003909474880374602
714,num__x241,0.0003907410919071003
715,num__x3452,0.0003898465687525058
716,num__x3675,0.0003891800945403318
717,num__x3156,0.0003888420545266559
718,num__x3065,0.0003870023860840255
719,num__x620,0.0003867123204716935
720,num__x2910,0.000386494490164605
721,num__x2489,0.00038481473822602017
722,num__x1032,0.00038453544394000035
723,num__x1576,0.0003843413570557632
724,num__x3662,0.0003834931759352398
725,num__x1023,0.00038311721971531917
726,num__x1658,0.0003826419492581501
727,num__x1994,0.000382617653614535
728,num__x2168,0.0003825094338000813
729,num__x1372,0.00038196170637721816
730,num__x2958,0.00038088687028357354
731,num__x2035,0.0003797234559504218
732,num__x2705,0.00037964730402055774
733,num__x2916,0.000378922964205072
734,num__x2102,0.0003788184114658277
735,num__x1090,0.0003787631765119147
736,num__x225,0.00037807805413658265
737,num__x3227,0.00037649677280397254
738,num__x2216,0.0003761792225508455
739,num__x2909,0.0003759933532535208
740,num__x3055,0.00037572795650240806
741,num__x1405,0.00037549741561947777
742,num__x401,0.0003748391483824545
743,num__x1324,0.0003738977344686702
744,num__x3670,0.0003730929687841196
745,num__x2282,0.00037269171531156326
746,num__x1651,0.0003725055586078265
747,num__x1845,0.0003721089727925611
748,num__x1778,0.00037064262417822817
749,num__x876,0.00037004281525693434
750,num__x1827,0.00036910322703283363
751,num__x2051,0.0003680688964766906
752,num__x21,0.00036495385872966843
753,num__x2379,0.0003644775761377214
754,num__x2840,0.0003642194628959583
755,num__x2061,0.0003622467208406628
756,num__x1353,0.0003612925054483497
757,num__x2099,0.00036090865394308155
758,num__x921,0.0003606628181777085
759,num__x348,0.00035958597437987165
760,num__x1787,0.00035944989887670334
761,num__x3338,0.0003591718196544801
762,num__x1810,0.00035872812012545776
763,num__x928,0.0003578667550284297
764,num__x2999,0.00035739780559527134
765,num__x69,0.00035736257800609997
766,num__x1559,0.00035681356834728074
767,num__x2976,0.00035573045698585417
768,num__x294,0.00035305390433319495
769,num__x621,0.0003508459802520469
770,num__x2924,0.0003505336870534395
771,num__x3113,0.0003502815323588065
772,num__x2573,0.00034972666396491063
773,num__x2484,0.00034477094555786984
774,num__x493,0.00034355752145713944
775,num__x1322,0.00034335480929976444
776,num__x260,0.0003427774304419839
777,num__x2541,0.0003425406348855252
778,num__x409,0.00034232059949976316
779,num__x2897,0.0003419952052564589
780,num__x3168,0.0003414773135087977
781,num__x1110,0.00034105544067283583
782,num__x2698,0.00034047265447417535
783,num__x2072,0.00033924122529593246
784,num__x2608,0.00033847986754804207
785,num__x186,0.0003379553674018923
786,num__x1356,0.0003367208934742638
787,num__x2525,0.0003361782345125245
788,num__x1531,0.00033590350926146354
789,num__x1660,0.00033517275837569927
790,num__x2509,0.00033515826299134176
791,num__x989,0.000334577901904919
792,num__x2446,0.000333493864240683
793,num__x519,0.00033305930051486367
794,num__x1634,0.0003326708135703521
