num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
1.0,64,2,0.1838893412115008,175,41.07359433174133,1000,0.001,25.0,,,120.0,42.0
1.0,64,2,0.1838893412115008,464,48.73747944831848,1000,0.001,30.0,,,120.0,42.0
1.0,64,2,0.2331799097848716,435,56.07571148872376,1000,0.001,35.0,,,120.0,42.0
1.0,64,2,0.1960951448351248,289,63.14806580543518,1000,0.001,40.0,,,120.0,42.0
3.0,64,2,0.35251130807463,57,5.6579413414001465,1000,0.01,1.0,,,120.0,42.0
3.0,64,2,0.2093194741143778,76,10.9843852519989,1000,0.01,5.0,,,120.0,42.0
3.0,64,2,0.2827427637649887,68,18.466948747634888,1000,0.01,10.0,,,120.0,42.0
3.0,64,2,0.2468013853848136,162,26.038668870925903,1000,0.01,15.0,,,120.0,42.0
3.0,64,2,0.1915101292306307,326,33.62745833396912,1000,0.01,20.0,,,120.0,42.0
3.0,64,2,0.0836929841680637,400,41.56844091415405,1000,0.01,25.0,,,120.0,42.0
3.0,64,2,0.08550068896943,173,49.6421275138855,1000,0.01,30.0,,,120.0,42.0
3.0,64,2,0.1918316967353585,79,56.94752740859985,1000,0.01,35.0,,,120.0,42.0
3.0,64,2,0.0854983034098691,84,63.63261938095093,1000,0.01,40.0,,,120.0,42.0
3.0,64,2,0.2311217282947693,67,6.081677913665772,1000,0.001,1.0,,,120.0,42.0
3.0,64,2,0.2819648146300234,65,10.98922562599182,1000,0.001,5.0,,,120.0,42.0
3.0,64,2,0.2497247041669315,963,18.606432676315308,1000,0.001,10.0,,,120.0,42.0
3.0,64,2,0.2974874306979571,156,26.21215271949768,1000,0.001,15.0,,,120.0,42.0
3.0,64,2,0.2161960833892756,618,33.49734568595886,1000,0.001,20.0,,,120.0,42.0
3.0,64,2,0.1223691815575329,119,41.48432874679565,1000,0.001,25.0,,,120.0,42.0
3.0,64,2,0.08550068896943,210,48.964741230010986,1000,0.001,30.0,,,120.0,42.0
3.0,64,2,0.3058449559255211,191,56.80662679672241,1000,0.001,35.0,,,120.0,42.0
3.0,64,2,0.0854983034098691,323,64.08111763000488,1000,0.001,40.0,,,120.0,42.0
5.0,64,2,0.462919095429,38,5.900145530700684,1000,0.01,1.0,,,120.0,42.0
5.0,64,2,0.4265786600545668,996,10.885308027267456,1000,0.01,5.0,,,120.0,42.0
5.0,64,2,0.4285531998521871,172,18.671568393707275,1000,0.01,10.0,,,120.0,42.0
5.0,64,2,0.4717121534081884,183,25.72208571434021,1000,0.01,15.0,,,120.0,42.0
5.0,64,2,0.36976815925268,143,33.53454279899597,1000,0.01,20.0,,,120.0,42.0
5.0,64,2,0.37055520086123,136,41.8075385093689,1000,0.01,25.0,,,120.0,42.0
5.0,64,2,0.1014696437105915,140,50.05165839195252,1000,0.01,30.0,,,120.0,42.0
5.0,64,2,0.4560504942652233,291,57.76981544494629,1000,0.01,35.0,,,120.0,42.0
5.0,64,2,0.3040884784031351,181,65.85470366477966,1000,0.01,40.0,,,120.0,42.0
5.0,64,2,0.4182929176239244,51,6.191403388977051,1000,0.001,1.0,,,120.0,42.0
5.0,64,2,0.3353128256526182,0,10.53373885154724,1000,0.001,5.0,,,120.0,42.0
5.0,64,2,0.284235042461326,50,13.964766502380373,1000,0.001,10.0,,,120.0,42.0
5.0,64,2,0.3728095977197364,173,25.6262755393982,1000,0.001,15.0,,,120.0,42.0
5.0,64,2,0.3644446262993928,178,33.52350401878357,1000,0.001,20.0,,,120.0,42.0
5.0,64,2,0.3406403999268977,107,41.842483043670654,1000,0.001,25.0,,,120.0,42.0
5.0,64,2,0.1736263624455501,133,50.29956412315369,1000,0.001,30.0,,,120.0,42.0
5.0,64,2,0.3598160293458603,294,58.17588996887207,1000,0.001,35.0,,,120.0,42.0
5.0,64,2,0.359774880088617,397,66.47177219390869,1000,0.001,40.0,,,120.0,42.0
10.0,64,2,0.4934610292629567,1,6.01384973526001,1000,0.01,1.0,,,120.0,42.0
10.0,64,2,0.3561268715551685,1,11.00083613395691,1000,0.01,5.0,,,120.0,42.0
10.0,64,2,0.4842456673213176,0,18.82086563110352,1000,0.01,10.0,,,120.0,42.0
10.0,64,2,0.4451517868730408,1,26.656683444976807,1000,0.01,15.0,,,120.0,42.0
10.0,64,2,0.4147552687399778,59,34.070300579071045,1000,0.01,20.0,,,120.0,42.0
10.0,64,2,0.3390472023887314,1,43.369959115982056,1000,0.01,25.0,,,120.0,42.0
10.0,64,2,0.4414742814383369,0,51.17570686340332,1000,0.01,30.0,,,120.0,42.0
10.0,64,2,0.2836393671080799,1,60.16280937194824,1000,0.01,35.0,,,120.0,42.0
10.0,64,2,0.476786936998868,193,67.05808424949646,1000,0.01,40.0,,,120.0,42.0
10.0,64,2,0.4451088842007076,1,5.72219705581665,1000,0.001,1.0,,,120.0,42.0
