num_top_features,hid,layers,cost,epoch_converged,total_time,epoch,lr,k,p,r,train_count,seed
5.0,64,2,0.8387562432885028,12,9.23171043395996,1000,0.001,20.0,,,10.0,40.0
5.0,64,2,0.8222396885310326,3,9.229426860809326,1000,0.001,25.0,,,10.0,40.0
5.0,64,2,0.8149200678420615,12,9.258211374282835,1000,0.001,30.0,,,10.0,40.0
5.0,64,2,0.8525973496194595,1,9.051702976226808,1000,0.001,35.0,,,10.0,40.0
5.0,64,2,0.7608378892631724,12,9.307723760604858,1000,0.001,40.0,,,10.0,40.0
10.0,64,2,0.8963954255480084,1,9.3268940448761,1000,0.01,1.0,,,10.0,40.0
10.0,64,2,0.914721808024934,5,9.19172215461731,1000,0.01,5.0,,,10.0,40.0
10.0,64,2,0.8876431714684372,6,8.95755934715271,1000,0.01,10.0,,,10.0,40.0
10.0,64,2,0.9478283464390864,1,9.134316682815552,1000,0.01,15.0,,,10.0,40.0
10.0,64,2,0.893265905673696,6,8.631276607513428,1000,0.01,20.0,,,10.0,40.0
10.0,64,2,0.9265349381158604,49,9.24193811416626,1000,0.01,25.0,,,10.0,40.0
10.0,64,2,0.9419217352427,5,9.21881103515625,1000,0.01,30.0,,,10.0,40.0
10.0,64,2,0.9138746271463206,1,9.231495141983032,1000,0.01,35.0,,,10.0,40.0
10.0,64,2,0.8478448192733906,4,9.25821018218994,1000,0.01,40.0,,,10.0,40.0
10.0,64,2,0.8020290340888346,1,9.2213716506958,1000,0.001,1.0,,,10.0,40.0
10.0,64,2,0.7940715743155503,31,9.191168308258057,1000,0.001,5.0,,,10.0,40.0
10.0,64,2,0.8721561111428952,7,9.21244215965271,1000,0.001,10.0,,,10.0,40.0
10.0,64,2,0.8185027403262807,5,9.220449447631836,1000,0.001,15.0,,,10.0,40.0
10.0,64,2,0.9254690663415522,1,9.232550621032717,1000,0.001,20.0,,,10.0,40.0
